id,Parch,Ticket,Fare,Cabin,Embarked,ExtraCol1,ExtraCol2,ExtraCol3,ExtraCol4,ExtraCol5,ExtraCol6,ExtraCol7,ExtraCol8,ExtraCol9,ExtraCol10,ExtraCol11,ExtraCol12,ExtraCol13,ExtraCol14,ExtraCol15,Parch_ew_bin,Parch_ew_bin_num,Fare_ew_bin,Fare_ew_bin_num,ExtraCol1_ew_bin,ExtraCol1_ew_bin_num,ExtraCol4_ew_bin,ExtraCol4_ew_bin_num,ExtraCol7_ew_bin,ExtraCol7_ew_bin_num,ExtraCol10_ew_bin,ExtraCol10_ew_bin_num,ExtraCol13_ew_bin,ExtraCol13_ew_bin_num,Fare_smooth_median_bin,Fare_smoothed,ExtraCol1_smooth_median_bin,ExtraCol1_smoothed,ExtraCol2A,ExtraCol2B,ExtraCol2C,ExtraCol2D,Ticket_freq,Cabin_freq,ExtraCol2_freq
445,0,65306,8.1125,B96 B98,S,50,C,high,3,C,NA,NA,C,unknown,NA,X,medium,429,Z,NA,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,NA,NA,NA,NA,ExtraCol13_5,5,Fare_2,8.1125,ExtraCol1_4,50,0,0,1,0,1,691,153
446,2,33638,81.8583,A34,S,66,A,low,46,A,high,95,NA,unknown,86,Z,medium,37,Y,high,Parch_2,2,Fare_1,1,ExtraCol1_4,4,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_5,5,ExtraCol13_1,1,Fare_5,81.8583,ExtraCol1_4,66,1,0,0,0,1,1,441
447,1,250644,19.5,B96 B98,S,43,A,medium,NA,C,NA,17,A,low,12,Z,medium,315,X,NA,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_1,1,ExtraCol10_1,1,ExtraCol13_4,4,Fare_3,19.5,ExtraCol1_2,43,1,0,0,0,2,691,441
448,0,113794,26.55,B96 B98,S,43,C,unknown,NA,D,medium,99,NA,unknown,87,Y,medium,51,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_5,5,ExtraCol10_5,5,ExtraCol13_1,1,Fare_4,26.55,ExtraCol1_2,43,0,0,1,0,1,691,153
449,1,2666,19.2583,B96 B98,C,52,D,medium,77,A,high,28,A,unknown,NA,X,medium,495,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_2,2,NA,NA,ExtraCol13_5,5,Fare_3,19.2583,ExtraCol1_4,52,0,0,0,1,4,691,155
450,0,113786,30.5,C104,S,28,B,low,70,NA,NA,36,A,NA,NA,Y,low,138,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_2,2,NA,NA,ExtraCol13_2,2,Fare_4,30.5,ExtraCol1_1,28,0,1,0,0,1,1,142
451,2,C.A. 34651,27.75,B96 B98,S,43,A,unknown,6,NA,NA,NA,C,NA,2,Z,low,428,X,low,Parch_2,2,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,NA,NA,ExtraCol10_1,1,ExtraCol13_5,5,Fare_4,27.75,ExtraCol1_2,43,1,0,0,0,3,691,441
452,0,65303,19.9667,B96 B98,S,43,B,high,55,A,unknown,94,A,NA,NA,X,high,388,NA,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_5,5,NA,NA,ExtraCol13_4,4,Fare_3,19.9667,ExtraCol1_2,43,0,1,0,0,1,691,142
453,0,113051,27.75,C111,C,43,D,high,NA,NA,NA,NA,A,unknown,5,Y,medium,162,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,ExtraCol10_1,1,ExtraCol13_2,2,Fare_4,27.75,ExtraCol1_2,43,0,0,0,1,1,1,155
454,0,17453,89.1042,C92,C,2,D,medium,48,NA,high,16,D,NA,NA,Y,medium,161,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_3,3,ExtraCol7_1,1,NA,NA,ExtraCol13_2,2,Fare_5,89.1042,ExtraCol1_1,2,0,0,0,1,2,2,155
455,0,A/5 2817,8.05,B96 B98,S,59,A,low,NA,B,NA,48,A,low,NA,Y,NA,158,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_3,3,NA,NA,ExtraCol13_2,2,Fare_2,8.05,ExtraCol1_4,59,1,0,0,0,1,691,441
456,0,349240,7.8958,B96 B98,C,43,C,medium,NA,D,medium,15,C,low,76,Y,high,235,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_3,3,Fare_2,7.8958,ExtraCol1_2,43,0,0,1,0,1,691,153
457,0,13509,26.55,E38,S,43,D,medium,86,D,high,78,D,low,70,Z,high,221,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_3,3,Fare_4,26.55,ExtraCol1_2,43,0,0,0,1,1,1,155
458,0,17464,51.8625,D21,S,63,B,unknown,46,B,low,NA,D,NA,84,X,medium,328,X,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_3,3,NA,NA,ExtraCol10_5,5,ExtraCol13_4,4,Fare_5,51.8625,ExtraCol1_4,63,0,1,0,0,1,1,142
459,0,F.C.C. 13531,10.5,B96 B98,S,84,A,high,53,A,NA,49,D,unknown,0,Y,low,232,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_3,3,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_3,3,Fare_2,10.5,ExtraCol1_5,84,1,0,0,0,1,691,441
460,0,371060,7.75,B96 B98,Q,10,A,low,62,NA,high,39,B,high,78,Z,high,NA,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_4,4,ExtraCol7_2,2,ExtraCol10_4,4,NA,NA,Fare_1,7.75,ExtraCol1_1,10,1,0,0,0,1,691,441
461,0,19952,26.55,E12,S,72,A,high,65,A,high,3,D,low,31,Z,low,233,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_3,3,Fare_4,26.55,ExtraCol1_4,72,1,0,0,0,1,1,441
462,0,364506,8.05,B96 B98,S,43,A,unknown,63,D,medium,5,NA,NA,NA,Y,low,153,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_1,1,NA,NA,ExtraCol13_2,2,Fare_2,8.05,ExtraCol1_2,43,1,0,0,0,1,691,441
463,0,111320,38.5,E63,S,43,A,medium,78,C,high,51,NA,medium,76,Z,NA,163,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_2,2,Fare_4,38.5,ExtraCol1_2,43,1,0,0,0,1,1,441
464,0,234360,13,B96 B98,S,43,A,medium,98,C,low,39,A,NA,68,X,medium,365,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_2,2,ExtraCol10_4,4,ExtraCol13_4,4,Fare_3,13,ExtraCol1_2,43,1,0,0,0,1,691,441
465,0,A/S 2816,8.05,B96 B98,S,0,A,high,82,A,high,12,C,NA,41,Y,medium,70,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_5,5,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_1,1,Fare_2,8.05,ExtraCol1_1,0,1,0,0,0,1,691,441
466,0,SOTON/O.Q. 3101306,7.05,B96 B98,S,96,B,high,13,NA,unknown,13,D,medium,61,Z,low,143,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_2,2,Fare_1,7.05,ExtraCol1_5,96,0,1,0,0,1,691,142
467,0,239853,0,B96 B98,S,16,B,medium,NA,C,unknown,NA,NA,NA,46,Y,low,155,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,NA,NA,NA,NA,ExtraCol10_3,3,ExtraCol13_2,2,Fare_1,0,ExtraCol1_1,16,0,1,0,0,3,691,142
468,0,113792,26.55,B96 B98,S,59,B,unknown,NA,NA,unknown,NA,D,NA,62,Y,low,322,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,ExtraCol10_4,4,ExtraCol13_4,4,Fare_4,26.55,ExtraCol1_4,59,0,1,0,0,1,691,142
469,0,36209,7.725,B96 B98,Q,18,B,high,50,B,NA,60,NA,medium,45,Y,medium,64,X,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_3,3,ExtraCol7_4,4,ExtraCol10_3,3,ExtraCol13_1,1,Fare_1,7.725,ExtraCol1_1,18,0,1,0,0,1,691,142
470,1,2666,19.2583,B96 B98,C,93,B,low,52,NA,low,83,D,high,39,Y,low,NA,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_2,2,NA,NA,Fare_3,19.2583,ExtraCol1_5,93,0,1,0,0,4,691,142
471,0,323592,7.25,B96 B98,S,43,C,high,71,NA,high,6,C,NA,20,Z,medium,337,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_4,4,Fare_1,7.25,ExtraCol1_2,43,0,0,1,0,1,691,153
472,0,315089,8.6625,B96 B98,S,43,D,unknown,NA,B,low,NA,B,NA,38,Y,medium,463,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,ExtraCol10_2,2,ExtraCol13_5,5,Fare_2,8.6625,ExtraCol1_2,43,0,0,0,1,1,691,155
473,2,C.A. 34651,27.75,B96 B98,S,43,C,medium,26,C,medium,NA,A,NA,NA,X,high,218,Y,high,Parch_2,2,Fare_1,1,ExtraCol1_3,3,ExtraCol4_2,2,NA,NA,NA,NA,ExtraCol13_3,3,Fare_4,27.75,ExtraCol1_2,43,0,0,1,0,3,691,153
474,0,SC/AH Basle 541,13.7917,D,C,46,C,high,45,B,high,20,NA,unknown,87,X,high,491,NA,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_2,2,ExtraCol10_5,5,ExtraCol13_5,5,Fare_3,13.7917,ExtraCol1_4,46,0,0,1,0,1,3,153
475,0,7553,9.8375,B96 B98,S,43,D,high,NA,NA,high,53,NA,NA,NA,Z,medium,303,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_3,3,NA,NA,ExtraCol13_4,4,Fare_2,9.8375,ExtraCol1_2,43,0,0,0,1,1,691,155
476,0,110465,52,A14,S,78,D,high,31,C,high,NA,B,medium,18,Y,medium,387,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_2,2,NA,NA,ExtraCol10_1,1,ExtraCol13_4,4,Fare_5,52,ExtraCol1_5,78,0,0,0,1,2,1,155
477,0,31027,21,B96 B98,S,84,A,unknown,2,NA,unknown,NA,C,low,50,X,low,121,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_1,1,NA,NA,ExtraCol10_3,3,ExtraCol13_2,2,Fare_3,21,ExtraCol1_5,84,1,0,0,0,2,691,441
478,0,3460,7.0458,B96 B98,S,1,C,low,97,NA,low,NA,NA,NA,NA,X,medium,457,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_5,5,NA,NA,NA,NA,ExtraCol13_5,5,Fare_1,7.0458,ExtraCol1_1,1,0,0,1,0,1,691,153
479,0,350060,7.5208,B96 B98,S,43,A,high,NA,B,unknown,66,B,high,NA,X,medium,129,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_4,4,NA,NA,ExtraCol13_2,2,Fare_1,7.5208,ExtraCol1_2,43,1,0,0,0,1,691,441
480,1,3101298,12.2875,B96 B98,S,43,A,high,60,NA,NA,75,A,NA,32,X,low,68,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_2,2,ExtraCol13_1,1,Fare_3,12.2875,ExtraCol1_2,43,1,0,0,0,1,691,441
481,2,CA 2144,46.9,B96 B98,S,43,D,low,NA,A,medium,0,B,NA,4,Z,high,39,Z,medium,Parch_2,2,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_1,1,ExtraCol10_1,1,ExtraCol13_1,1,Fare_5,46.9,ExtraCol1_2,43,0,0,0,1,6,691,155
482,0,239854,0,B96 B98,S,82,A,high,27,NA,medium,NA,A,NA,5,Y,low,327,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_2,2,NA,NA,ExtraCol10_1,1,ExtraCol13_4,4,Fare_1,0,ExtraCol1_5,82,1,0,0,0,1,691,441
483,0,A/5 3594,8.05,B96 B98,S,25,D,high,34,NA,high,50,A,low,NA,Y,low,314,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_3,3,NA,NA,ExtraCol13_4,4,Fare_2,8.05,ExtraCol1_1,25,0,0,0,1,1,691,155
484,0,4134,9.5875,B96 B98,S,79,A,medium,28,B,high,36,NA,high,72,X,high,99,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_2,2,ExtraCol10_4,4,ExtraCol13_1,1,Fare_2,9.5875,ExtraCol1_5,79,1,0,0,0,1,691,441
485,0,11967,91.0792,B49,C,43,D,high,NA,NA,medium,NA,NA,unknown,86,Z,high,439,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,ExtraCol10_5,5,ExtraCol13_5,5,Fare_5,91.0792,ExtraCol1_2,43,0,0,0,1,2,2,155
486,1,4133,25.4667,B96 B98,S,23,C,low,15,B,low,NA,C,medium,49,Z,medium,138,X,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_1,1,NA,NA,ExtraCol10_3,3,ExtraCol13_2,2,Fare_4,25.4667,ExtraCol1_1,23,0,0,1,0,4,691,153
487,0,19943,90,C93,S,33,D,high,NA,D,low,75,C,unknown,NA,Z,medium,304,X,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,NA,NA,ExtraCol7_4,4,NA,NA,ExtraCol13_4,4,Fare_5,90,ExtraCol1_2,33,0,0,0,1,2,2,155
488,0,11771,29.7,B37,C,53,A,high,45,NA,medium,82,C,low,92,Y,high,261,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_5,5,ExtraCol13_3,3,Fare_4,29.7,ExtraCol1_4,53,1,0,0,0,1,1,441
489,0,A.5. 18509,8.05,B96 B98,S,76,D,high,53,B,NA,41,NA,NA,27,Y,low,296,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_3,3,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_3,3,Fare_2,8.05,ExtraCol1_5,76,0,0,0,1,1,691,155
490,1,C.A. 37671,15.9,B96 B98,S,43,A,high,1,NA,high,93,A,unknown,15,X,medium,370,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_4,4,Fare_3,15.9,ExtraCol1_2,43,1,0,0,0,2,691,441
491,0,65304,19.9667,B96 B98,S,93,B,high,84,C,unknown,92,C,high,13,Z,NA,463,X,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_5,5,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_5,5,Fare_3,19.9667,ExtraCol1_5,93,0,1,0,0,1,691,142
492,0,SOTON/OQ 3101317,7.25,B96 B98,S,43,A,low,67,NA,low,66,D,high,35,Z,medium,360,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_2,2,ExtraCol13_4,4,Fare_1,7.25,ExtraCol1_2,43,1,0,0,0,1,691,441
493,0,113787,30.5,C30,S,75,B,medium,7,B,medium,58,A,unknown,73,X,high,453,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_5,5,Fare_4,30.5,ExtraCol1_5,75,0,1,0,0,1,1,142
494,0,PC 17609,49.5042,B96 B98,C,43,A,high,84,C,low,NA,NA,medium,NA,Y,medium,434,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,NA,NA,NA,NA,ExtraCol13_5,5,Fare_5,49.5042,ExtraCol1_2,43,1,0,0,0,1,691,441
495,0,A/4 45380,8.05,B96 B98,S,43,B,unknown,3,C,NA,60,C,NA,NA,X,high,179,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_4,4,NA,NA,ExtraCol13_2,2,Fare_2,8.05,ExtraCol1_2,43,0,1,0,0,1,691,142
496,0,2627,14.4583,B96 B98,C,41,A,unknown,NA,A,NA,NA,D,NA,34,Y,medium,279,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,ExtraCol10_2,2,ExtraCol13_3,3,Fare_3,14.4583,ExtraCol1_2,41,1,0,0,0,2,691,441
497,0,36947,78.2667,D20,C,43,C,high,46,D,low,97,B,low,NA,X,high,99,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_5,5,NA,NA,ExtraCol13_1,1,Fare_5,78.2667,ExtraCol1_2,43,0,0,1,0,2,2,153
498,0,C.A. 6212,15.1,B96 B98,S,37,C,low,NA,C,NA,19,D,high,68,Z,low,NA,NA,low,Parch_1,1,Fare_1,1,ExtraCol1_2,2,NA,NA,ExtraCol7_1,1,ExtraCol10_4,4,NA,NA,Fare_3,15.1,ExtraCol1_2,37,0,0,1,0,1,691,153
499,2,113781,151.55,C22 C26,S,92,D,high,95,A,high,66,A,medium,66,Z,low,483,Y,low,Parch_2,2,Fare_2,2,ExtraCol1_5,5,ExtraCol4_5,5,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_5,5,Fare_5,151.55,ExtraCol1_5,92,0,0,0,1,4,3,155
500,0,350035,7.7958,B96 B98,S,43,A,low,NA,C,unknown,73,NA,unknown,43,Z,low,443,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_4,4,ExtraCol10_3,3,ExtraCol13_5,5,Fare_1,7.7958,ExtraCol1_2,43,1,0,0,0,1,691,441
501,0,315086,8.6625,B96 B98,S,11,B,low,NA,C,NA,NA,D,unknown,NA,X,high,371,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_1,1,NA,NA,NA,NA,NA,NA,ExtraCol13_4,4,Fare_2,8.6625,ExtraCol1_1,11,0,1,0,0,1,691,142
502,0,364846,7.75,B96 B98,Q,65,D,high,57,D,medium,34,B,medium,NA,X,medium,424,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_3,3,ExtraCol7_2,2,NA,NA,ExtraCol13_5,5,Fare_1,7.75,ExtraCol1_4,65,0,0,0,1,1,691,155
503,0,330909,7.6292,B96 B98,Q,96,A,high,NA,NA,high,86,C,high,65,Z,low,397,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_5,5,ExtraCol10_4,4,ExtraCol13_4,4,Fare_1,7.6292,ExtraCol1_5,96,1,0,0,0,1,691,441
504,0,4135,9.5875,B96 B98,S,86,A,low,72,B,high,48,A,NA,81,X,low,114,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_3,3,ExtraCol10_5,5,ExtraCol13_2,2,Fare_2,9.5875,ExtraCol1_5,86,1,0,0,0,1,691,441
505,0,110152,86.5,B79,S,27,B,low,88,A,high,38,C,medium,NA,Y,medium,131,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_5,5,ExtraCol7_2,2,NA,NA,ExtraCol13_2,2,Fare_5,86.5,ExtraCol1_1,27,0,1,0,0,3,1,142
506,0,PC 17758,108.9,C65,C,43,A,high,NA,C,low,15,C,unknown,85,Z,low,265,Y,medium,Parch_1,1,Fare_2,2,ExtraCol1_3,3,NA,NA,ExtraCol7_1,1,ExtraCol10_5,5,ExtraCol13_3,3,Fare_5,108.9,ExtraCol1_2,43,1,0,0,0,2,2,441
507,2,26360,26,B96 B98,S,43,A,medium,NA,NA,NA,32,NA,medium,NA,Y,NA,NA,Z,high,Parch_2,2,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_2,2,NA,NA,NA,NA,Fare_4,26,ExtraCol1_2,43,1,0,0,0,2,691,441
508,0,111427,26.55,B96 B98,S,43,A,high,51,B,NA,97,A,NA,NA,X,high,368,NA,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_5,5,NA,NA,ExtraCol13_4,4,Fare_4,26.55,ExtraCol1_2,43,1,0,0,0,1,691,441
509,0,C 4001,22.525,B96 B98,S,26,A,medium,NA,NA,unknown,NA,NA,high,95,Z,high,368,X,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,NA,NA,NA,NA,ExtraCol10_5,5,ExtraCol13_4,4,Fare_4,22.525,ExtraCol1_1,26,1,0,0,0,1,691,441
510,0,1601,56.4958,B96 B98,S,23,C,high,NA,C,unknown,NA,NA,unknown,56,Z,low,488,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_2,2,NA,NA,NA,NA,ExtraCol10_3,3,ExtraCol13_5,5,Fare_5,56.4958,ExtraCol1_1,23,0,0,1,0,7,691,153
511,0,382651,7.75,B96 B98,Q,99,A,high,NA,B,high,NA,D,high,27,X,medium,394,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,NA,NA,ExtraCol10_2,2,ExtraCol13_4,4,Fare_1,7.75,ExtraCol1_5,99,1,0,0,0,1,691,441
512,0,SOTON/OQ 3101316,8.05,B96 B98,S,74,C,high,70,NA,high,NA,A,unknown,60,Y,medium,NA,X,high,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_4,4,NA,NA,ExtraCol10_4,4,NA,NA,Fare_2,8.05,ExtraCol1_4,74,0,0,1,0,1,691,153
513,0,PC 17473,26.2875,E25,S,84,A,medium,51,B,NA,66,C,medium,62,Y,medium,170,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_3,3,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_2,2,Fare_4,26.2875,ExtraCol1_5,84,1,0,0,0,1,2,441
514,0,PC 17603,59.4,B96 B98,C,81,A,high,NA,NA,unknown,37,D,medium,NA,Y,medium,163,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_2,2,NA,NA,ExtraCol13_2,2,Fare_5,59.4,ExtraCol1_5,81,1,0,0,0,1,691,441
515,0,349209,7.4958,B96 B98,S,95,B,high,42,B,medium,84,C,medium,20,Z,low,316,NA,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_4,4,Fare_1,7.4958,ExtraCol1_5,95,0,1,0,0,1,691,142
516,0,36967,34.0208,D46,S,10,A,high,49,D,medium,42,B,low,NA,Z,low,171,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_3,3,ExtraCol7_3,3,NA,NA,ExtraCol13_2,2,Fare_4,34.0208,ExtraCol1_1,10,1,0,0,0,1,1,441
517,0,C.A. 34260,10.5,F33,S,43,A,high,NA,C,high,85,A,NA,54,X,medium,489,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_5,5,ExtraCol10_3,3,ExtraCol13_5,5,Fare_2,10.5,ExtraCol1_2,43,1,0,0,0,1,3,441
518,0,371110,24.15,B96 B98,Q,43,A,low,55,C,NA,74,B,medium,14,Z,low,144,Z,NA,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_4,4,ExtraCol10_1,1,ExtraCol13_2,2,Fare_4,24.15,ExtraCol1_2,43,1,0,0,0,3,691,441
519,0,226875,26,B96 B98,S,47,C,high,79,NA,NA,77,A,unknown,77,Z,low,NA,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_4,4,NA,NA,Fare_4,26,ExtraCol1_4,47,0,0,1,0,1,691,153
520,0,349242,7.8958,B96 B98,S,59,C,high,2,C,high,92,A,unknown,NA,X,medium,408,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_5,5,NA,NA,ExtraCol13_5,5,Fare_2,7.8958,ExtraCol1_4,59,0,0,1,0,1,691,153
521,0,12749,93.5,B73,S,35,A,high,75,A,high,79,B,NA,93,X,high,183,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_5,5,ExtraCol13_2,2,Fare_5,93.5,ExtraCol1_2,35,1,0,0,0,2,1,441
522,0,349252,7.8958,B96 B98,S,43,C,high,50,NA,medium,NA,NA,medium,67,Y,medium,22,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,NA,NA,ExtraCol10_4,4,ExtraCol13_1,1,Fare_2,7.8958,ExtraCol1_2,43,0,0,1,0,1,691,153
523,0,2624,7.225,B96 B98,C,19,A,high,NA,B,high,52,A,high,33,Z,low,166,Y,NA,Parch_1,1,Fare_1,1,ExtraCol1_1,1,NA,NA,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_2,2,Fare_1,7.225,ExtraCol1_1,19,1,0,0,0,1,691,441
524,1,111361,57.9792,B18,C,43,A,high,47,C,NA,NA,NA,unknown,37,Z,high,179,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,NA,NA,ExtraCol10_2,2,ExtraCol13_2,2,Fare_5,57.9792,ExtraCol1_2,43,1,0,0,0,2,2,441
525,0,2700,7.2292,B96 B98,C,43,D,high,47,C,medium,6,NA,low,69,Y,high,306,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_4,4,Fare_1,7.2292,ExtraCol1_2,43,0,0,0,1,1,691,155
526,0,367232,7.75,B96 B98,Q,43,D,high,12,B,NA,59,NA,unknown,8,X,NA,355,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_4,4,Fare_1,7.75,ExtraCol1_2,43,0,0,0,1,1,691,155
527,0,W./C. 14258,10.5,B96 B98,S,43,B,high,NA,B,NA,NA,NA,unknown,71,X,low,274,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,ExtraCol10_4,4,ExtraCol13_3,3,Fare_2,10.5,ExtraCol1_2,43,0,1,0,0,1,691,142
